,Phrase,Classe réelle,Classe prédite
12637,voila me cher compatriot ce que je voulai vou dire en ce debut d anne et qui est fond sur la profond confianc que m inspir notr peupl et notr pay ,-1,-1
12638,je me sui exprim sur ce sujet cet apr midi devant le etudi de l universit d etat lomonossov ,-1,-1
12639,le resultat de cett confer doit etr un engag partag de pay du nord et du sud pour contribu a l emerg d un mond plu equilibr plu sur plu solidair ,-1,-1
12640,admir pour le peupl coreen qui a montr une foi de plu son courag et sa capacit a vaincr le epreuv ,-1,-1
12641,le depart d outr mer doivent etr le tete de pont de la cultur francophon dan leur region ,-1,-1
12642,bien sur le francai se sont trop souvent limit a export en europ ,-1,-1
12643,dan un entretien consacr a l art il devoil un peu de son secret si l art contemporain me touch disait il c est a caus de cett recherch crispe et fascinant du nouveau et de l inconnu ,-1,-1
12644,par nom vou en avez ecrit parmi le plu fort ,-1,-1
12645,nou somm donc dan de vision qui rejett un pass recent qui partageait notr planet et l humanit entr bloc hostil fond sur de ideolog different ,-1,-1
12646,je sui tre attach a cett tradit qui veut que le elu de la capital present chaqu anne leur voeux le voeux de parisien au presid de la republiqu ,-1,-1
12647,mai ou creer de nouveaux emploi ,-1,-1
12648,il y en a qu on n a pa empech ce sont ceux qui sont issu de la desintegr de la yougoslavi ,1,1
12649,ell a toujour surmont le emport qui debouch sur l anathem la violenc et la hain ,-1,-1
12650,preuv de son succ le commerc et le investiss entr le differ pay du mercosul explos litteral ,-1,-1
12651,qui le connait mieux en effet que cell ou celui qui veut particip a son essor qui cherch a implant son entrepris a developp se activit economiqu scientifiqu culturel humanitair celui qui veut tout simplement y vivr scolaris se enfant leur assur la sant la securit envisag a term sa retrait et qui doit pour cela nouer le dialogu avec le autorit local l administr la popul le decideur economiqu ,-1,-1
12652,car c est bien la franc qui est humilie quand sur son sol un enfant juif est oblig de changer de colleg pour echapp aux brimad aux intimid et aux insult ,-1,-1
12653,une integr professionnel plu activ exig d abord un renforc de no capacit d accueil en milieu proteg qui represent aujourd hui pre de place ,-1,-1
12654,eh oui l europ cela exist et il y a c etait le theme employ par le presid nom hier a partir de la region on pourrait dire a partir du villag en passant par la region jusqu a l europ une lign direct ,1,1
12655,apr votr visit d etat en franc cett anne vou verra en octobr presid a seoul le troisiem sommet de l asem ,-1,-1
12656,je voudrai simplement vou dire combien je sui heureux de vou accueillir ici chez notr premier ministr a bordeaux pour ce xix sommet franco britanniqu ,-1,-1
12657,et je tien a adress a chacun et a chacun d entr vou me tre vive et tre sincer felicit et a vou exprim notr profond gratitud pour ce que vou avez fait et pour ce que chacun et chacun d entr vou font c est la vitalit d un ordr prestigieux dont j ai l honneur d etr le grand maitr es qualit et que vou demontrez c est son rayonn que vou renforcez et c est pourquoi je tien a vou exprim ma tre cordial reconnaiss mon estim et mon amiti ,-1,-1
12658,a lisbonn nou avon pri de engag ,-1,-1
12659,ell s ajouteront a cell mise en place en date par le gouvern d nom et qui ont deja permi de creer plu de cinquant mill emploi ,-1,-1
12660,au dela de nombreux sujet de cooper que nou partageon je souhait que cett anne soit l occas de developp une relat plu mure entr l union europeenn et le etat uni ,-1,-1
12661,l emot d abord de revenir au liban en tant que presid de la republiqu francais et d y etr le premier chef d etat francai en visit officiel ,-1,-1
12662,merci cher nom ,-1,-1
12663,parc que leur dynamism d aujourd hui plong se racin dan une longu et vieill histoir l europ et l asi sont fait pour se comprendr et pour agir ensembl dan le mond de demain ,-1,-1
12664,ce act contr la securit et la dignit de la communaut juiv de franc sont intoler ,-1,-1
12665,tandi que convaincu de la necessit pour l europ d assur la cohes de se peupl la franc de son cote a souhait que la communaut s elargiss ,1,-1
12666,l evolut general de l economi le exig renforce de la concurr le developp et la diversif de techniqu impos aux entrepris comm aux salari une adapt permanent ,-1,-1
12667,enfin tou le problem que je rencontr un peu partout sur la surfac du globe la ou le francai vivent eloign de leur patri ,1,-1
12668,ell repos sur de princip de bon sen ,-1,-1
12669,dan la patri de nom et de nom ,-1,-1
12670,une equip etonnant solid inspire creativ qui a fait de sa diversit son meilleur atout pour vaincr ,-1,-1
12671,l egypt au confluent de grand courant de la pense et de l esprit ,-1,-1
12672,le francai doutent de tout y compri de notr aptitud a fair face ,-1,-1
12673,pour la premier foi en effet je m adress a vou tou et tout reuni pour vou dire ce que j attend de vou au moment ou notr pay doit relev de grand defi ceux de l emploi de la securit de l amenag du territoir de la defens national ou de la reform de l etat ,-1,-1
12674,la pert de certain recett vou a conduit a trouver d autr ressourc et vo choix vou ont permi de mieux vou impliqu dan la vie economiqu de l archipel ,-1,-1
12675,il y a un an avec no partenair britanniqu nou avon obtenu de l europ qu ell apport son aid a vo projet ,-1,-1
12676,l emploi c est d abord un act de confianc dan l avenir ,-1,-1
12677,ce n est qu un bout de la longu list de ce qui aura pu etr accompli au cour de ce dernier anne ,1,-1
12678,le fait de possed un diplom qualifi quel que soit son niveau ,-1,-1
12679,cet engag je souhait qu il se prolong par une particip durabl et equilibre a la reconstruct de cett region ,-1,-1
12680,pour ma part fidel aux convict et a la lign d action qui ont toujour ete le mienn je continuerai a defendr une securit social fonde sur la solidarit national ,-1,-1
12681,je croi que vo sentiment ne sont pa eloign de cett facon de voir ,1,1
12682,il faut je le repet je l ai dit a berlin dan un autr cadr et dan une autr perspect il faudra bien que l on sach de facon precis qui fait quoi san cela ca ne marchera pa nou l avon vu avec l exempl que j evoquai a l instant ,-1,1
12683,le depart de la loir me permet de rencontr de administrateur de respons de elu qui assur la transit qui passent d une epoqu a l autr ,1,-1
12684,permetton lui ensembl de poursuivr son action ,-1,-1
12685,et bien voila je me rejoui de voir aujourd hui l europ degage de dictatur de la guerr et de system ideologiqu contraign je m en rejoui ,1,-1
12686,il lui revient aussi dan ce temp troubl d incarn l unit national et le valeur qui sont au coeur de notr republiqu la toler le respect de l autr le combat contr tout le form de racism la laicit l attach a la patri ,-1,-1
12687,j en sai quand meme beaucoup moin que le eminent personnalit qui se sont exprime a ce sujet ,1,1
12688,il maitris parfait la techniqu du verr antiqu et du plomb qu il a mise au servic de la restaur de vitraux de quelqu une de no plu bell cathedral parmi lesquel chartr bloi coutanc see et tour ,-1,-1
12689,le scienc du vivant doivent de ce point de vue fair l objet d une attent d autant plu vigilant qu ell mettent en caus la preserv de ressourc indispens a la survi de l humanit voir meme l integrit de l espec humain ,-1,-1
12690,il devront etr verifi et mesur equit et control ,-1,-1
12691,trop souvent ceux qui souhait entreprendr innov realis un projet qui leur tient a coeur sont decourag par le parcour du combatt qui le attend et il n ont pa tort ,-1,-1
12692,le g se felicit du projet de retrait israelien de tout le coloni de gaza et d une parti de la cisjordani a la suit de la decis prise par le gouvern israelien d enterin l initi du premier nom ,-1,-1
12693,c est avec interet que j ai entendu le reflexion que vou avez formule sur le reform recent de notr droit ,-1,-1
12694,le lien se sont multipli sou l autorit et l impuls de homm qui en allemagn et en franc ont pri le relai nom et nom nom et valeri nom nom et nom et vou meme monsieur le chanceli avec lequel depui pre de an j ai le privileg de partag cett responsabilit qui est aussi une ardent oblig ,-1,-1
12695,je sui tout a fait determin a ce que soit mise en oeuvr une structur d accompagn qui aura pour objectif de remplac d une facon ou d une autr dan une liaison et dan une concert total etroit avec le elu le ca echeant surtout lorsqu il s agit de industri d armement bien entendu avec de organis syndical de travailleur de ce industri ,-1,1
12696,et je boi a la prosperit et au bonheur du grand peupl roumain ,-1,-1
12697,de assassin de terrorist ont il reflechi aux douleur qu il laissaient derrier eux a la pein profond d un pere a la solitud d une femm a l angoiss de enfant meurtri de leur adolesc ,1,-1
12698,construir l europ c est aussi reussir l elargiss de l union europeenn ,-1,-1
12699,au nom du gouvern en mon nom je sui et nou somm heureux de vou accueillir a l elyse ou nou vou souhaiton la plu cordial de bienvenu et le mot dit bien ce qu il veut dire ,-1,-1
12700,une chose est sure la repons a ce interrog n est pa dan l infini petit du repli sur soi ou du communautarism ,-1,-1
12701,nou n avon pa assez developp ce que l on appel le prote oleagineux le tournesol par exempl on n a pa assez plant de soja chez nou ,1,1
12702,et il faut enfin renforc le echang de no territoir avec le rest de l europ qui est aujourd hui devenu le cadr naturel de notr developp economiqu ,-1,-1
12703,c est aussi la reaffirm que dan un mond marqu par la competit de territoir il n y a pa de fatalit aucun pay aucun canton n est condamn au declin ,-1,-1
12704,la creation du conseil francai du cult musulman permet desormai d organis le relat entr l etat et l islam de franc ,-1,-1
12705,je sai que ce souci de prevent habit tou le respons tou le agent de la ratp et de transport en commun en gener sur l ensembl de reseaux ,-1,-1
12706,je sai que vou tou avez fait votr depui longtemp la bell formul selon laquel nou ne devon pa seulement nou demand ce que notr pay peut fair pour nou mai ce que nou pouvon fair aussi pour notr pay ,-1,-1
12707,j en ai san cess le temoignag ,-1,-1
12708,je reconnai ce soir beaucoup de visag ami et parfoi ami depui longtemp ,-1,-1
12709,le divorc pour faut doit demeur dan le ca le plu grave quand de violat de devoir et oblig du mariag rendent intoler le maintien de la vie commun ,-1,-1
12710,le regl de berlin ont ete fixe pour six an ,-1,-1
12711,monsieur le presid de la nation mon cher ami quatr minut ,-1,-1
12712,j ai racont l autr jour ce qui se pass dan un pay ami de la franc qui s appel le burkina faso autrefoi la haut volta dan lequel le moro naba le roi de mossi chaqu matin se leve fait harnach son cheval se chevali le suivent saut sur l anim fougueux chauss le etrier dit adieu a ceux qui l entour part au galop atteint l enceint du palai et revient ,1,-1
12713,c est a lui de creer un environn favor a la croissanc ,-1,-1
12714,notr croissanc anarchiqu a bien d autr effet alarm baiss de ressourc halieutiqu disparit de nombreus espec animal et vegetal destruct d espac naturel uniqu ,-1,-1
12715,en un mot une concept exigeant de l humanism et de la toler ,-1,-1
12716,cett terr d histoir ou resonn encor l echo lointain de civilis inscrit profond dan la memoir de homm ,-1,-1
12717,c est cett synthes qui doit desormai mobilis notr attent ,1,-1
12718,me cher compatriot ,-1,-1
12719,developp de la democrati de proximit ,-1,-1
12720,en juin date au coeur de l europ c est la franc qui aura l honneur de recevoir le global forum ,-1,-1
12721,j ai rencontr tout a l heur le respons du metro de new york celui du metro de moscou d autr sont la ,-1,-1
12722,vou et nou croyon que le mond de demain pour conserv tout sa richess doit permettr le developp et le dialogu de tout le cultur ,-1,-1
12723,ell exprim le valeur humanist dan lesquel nou nou reconnaisson ,-1,-1
12724,l asserviss de enfant est desormai hor la loi et nou devon mainten l eradiqu ,-1,-1
12725,nou avon longtemp tenu le discour du changement san d ailleur oser le fair ,-1,-1
12726,ell sont de bon augur pour vou pour vou tout et vou tou qui tenterez a salt lake citi sur le meme instal de depass et c est ce que nou souhaiton tou le resultat superb qui avaient ete acqui a nagano il y a quatr an ,-1,-1
12727,cett intimit pass aussi par une meilleur connaiss en franc du maroc de son geni et de se richess culturel ,-1,-1
12728,le decis seront prise et mise en oeuvr plu pre d eux ,-1,-1
12729,il nou revient encor de definir une politiqu d amenag durabl respectueus de ressourc naturel je n oubli pa que c est a la datar qu est nee l ide de creer le minister de l environn ,-1,-1
12730,je lui di notr confianc en son avenir et notr espoir pour le succ de la paix ,-1,-1
12731,je fai le voeux monsieur le mair et je sai le souci que vou avez pour cett reussit la je fai de voeux pour que vou puissiez encor pousser plu loin car j ai observ un certain nombr d initi de ce genr dan d autr vill aussi l autr jour c etait a angoulem avec tout ce qui est fait pour le dessin anim tout ce qui est fait pour que l imag aussi devienn un pole d attract dan ce siecl de la commun j apercoi que dan le vill ou l on a eu l intellig de recherch ce voi du futur on fait de bond en avant tout a fait remarqu ,1,1
12732,de l anne prochain soldat europeen pourront etr deploy sur de theatr de crise ,-1,-1
12733,l euro la defens l europ de citoyen ,-1,-1
12734,c est la franc republicain la franc de droit de l homm qui salu en vou le fil de la chart mexicain de nee de ide de lumier la libert l independ la justic et la dignit de chaqu homm ,-1,-1
12735,j etai moi meme heureux d y etr invit ,-1,-1
12736,san dout est ce la la rancon du succ ,-1,-1
12737,professeur est un mot magnifiqu qui dit le respect en meme temp que la confianc ,-1,-1
12738,c est ce qui justifi que nou aidion le mond associatif a se structur en privilegi une demarch volontair transparent et partenarial ,-1,-1
12739,ensuit une nouvel regl de princip va invers le rapport traditionnel entr le citoyen et l administr le silenc de l administr durant quatr moi valait traditionnel rejet ,-1,-1
12740,je pens bien sur a la pologn mai aussi a l estoni qui negoci depui deux an le condit de leur adhes ,-1,-1
12741,alor confront a la realit du chomag de difficult d insert on a mi de perman d accueil d inform d orient excellent initi dont le initiateur aussi doivent etr remerci ,1,-1
12742,il sont nombreux ceux qui accept la mort qui en accept le risqu en tout ca pour le servic de autr et souvent dan le pire difficult car cet adversair qui peut vou tuer on ne le connait pa ,1,1
12743,cet outil de motiv de collaborateur de entrepris doit etr resolu encourag et plu largement diffus ,-1,-1
12744,c est un immens chantier que vou avez entrepri c est un immens chantier que vou nou avez confi monsieur le presid lorsqu le comit intern a bien voulu choisir non seulement la franc mai particulier albertvil ,1,-1
12745,c est pourquoi nou attachon une import particulier a la confer d engag de capacit qui se tiendra sou presid belg pour combler le lacun qui ont ete identifie ,-1,-1
12746,et d abord a construir ensembl l europ de la cultur ,-1,-1
12747,quand a paru votr tre beau livr de souvenir l elan du coeur vou avez evoqu dan un entretien avec vo mot simpl et pudiqu votr premier rencontr avec nom ,-1,-1
12748,chacun emploiera le vocabulair qu il preferera le nom s est exprim sur le meme sujet pa avec le meme mot mai en exprim le meme objectif ,1,-1
12749,c est ce qui s est pass ,-1,-1
12750,ell en ont la capacit ,-1,-1
12751,il est aussi equilibr ,-1,-1
12752,il m ont dit tout ce que leur a appri leur sejour en franc ,-1,-1
12753,la deuxiem tentat a evit est de recourir a de solut archaiqu et inadapte ,-1,-1
12754,mai d autr archiv sont en peril cell de entrepris touche par le boulevers de la societ industriel ,1,-1
12755,je me rejoui que cett proposit ait recu votr agrement et que m nom l ait accepte ,-1,-1
12756,parmi le cinq pay le plu peupl de l union europeenn ell est la seul ou le region ont aussi peu de poid ,-1,-1
12757,le chantier engag doivent etr approfondi et conclu ,-1,-1
12758,il faut etr serieux ,1,-1
12759,l euro notr nouvel monnai nou y a grandement aid ,-1,-1
12760,le liban apport au mond la demonstr que seiz anne d affront et d epreuv ne ferment pa la port a l espoir ,-1,-1
12761,je n ai pa besoin de dire l import que peut represent l eau dan un pay comm celui ci mai c est un de grand combat du mond de demain ,-1,1
12762,le prochain gouvern devra lancer san delai un verit grenel de simplif administr ,-1,-1
12763,il est cepend un domain que je voudrai citer car il est suivi de manier tre attent par ceux de europeen qui sont peut etr le plu sensibl et le plu attentif a notr action je veux parler bien sur de la politiqu agricol commun ,-1,-1
12764,il a su en tirer parti ,-1,1
12765,il ont fait oeuvr de precurseur en engag le rapproch d etat cert voisin mai separ par la mer et si differ par leur dimens leur popul leur economi ,-1,-1
12766,oui le passag doivent pouvoir emprunt le transport en commun san craindr pour leur personn ou pour leur bien ,-1,-1
12767,donnon a tou le francai le desir l envi le moyen de s engag ,-1,-1
12768,je voudrai vou saluer au nom de tout cell et tout ceux qui sont avec moi no ministr de affair etranger nom de la cultur nom nom notr ministr charg du budget travail delicat ,-1,-1
12769,la franc pens qu en raison de relat qu ell entreti avec de nombreux pay en developp ell a un role a jouer dan la recherch d un meilleur equilibr entr le rich et le pauvr ,1,-1
12770,vou avez deja une situat maritim exceptionnel je savai que vou etiez le premier port voyageur de franc je ne savai pa et j ai ete heureux de l apprendr que vou etiez le premier port de voyageur de l ouest du contin ce qui vou confer une vocat et ce qui doit aussi se traduir en devoir de la part de la puissanc publiqu a votr egard ,1,-1
12771,c est grace a l union que no ide sur la maitris de la mondialis s impos progressiv ,-1,-1
12772,vou fait deja beaucoup ,-1,1
12773,ell a deja decid de nouveaux mecanism permett notam aux europeen d utilis sou leur command certain moyen de l otan ,-1,-1
12774,il faut au contrair donner a chaqu region tout sa place dan la communaut national en tenant compt de l environn dan lequel ell evolu de se difficult particulier et de priorit specifiqu qu ell veut se donner ,-1,-1
12775,une ecologi ouvert qui inspir de regl rigoureus lorsqu c est necessair dan le respect de libert individuel ,-1,-1
12776,ce qui est vrai c est qu aujourd hui le problem de la bosni en attend le autr n a pa recu de solut ,1,-1
12777,sauvegard de no paysag ,-1,-1
12778,vouloir que de champ nouveaux soient ouvert au dialogu social un dialogu libr et respons ,-1,-1
12779,de effort ont ete fait aussi dan ce sen ,1,-1
12780,puissent notr reunion le projet qu ell va lancer le resolut que nou adopteron esquiss un humanism universel ,-1,-1
12781,une page se tourn cell de affront du xxe siecl avec cett dechirur au coeur de notr contin une dechirur qui vou a trop longtemp tenu eloign de nou ,-1,-1
12782,donc un immens effort de savoir et d apprentissag du savoir est indispens dan tou le domain de notr activit ,1,-1
12783,notr dialogu sur ce question doit etr plu intens plu nourri a l imag de la reunion de monaco entr no ministr de l economi ,-1,-1
12784,avec la renaiss et pendant cinq siecl le nation europeenn ont su batir une civilis rayonnant ,-1,-1
12785,tout et tou je vou sai a l oeuvr ,-1,-1
12786,notr objectif doit etr de fair jeu egal avec le etat uni dan le domain de l internet ,-1,-1
12787,voici le combatt et le ennemi d hier port ensembl par le meme elan dan la fidelit a la memoir de homm de sacrific et du sang vers ,-1,-1
12788,je le sai le sujet est controvers ,-1,-1
12789,le even s ecoul le yeux qui le ont vu se ferment le tradit s eteign avec le an comm un feu qu on n a point recueilli et qui pourrait ensuit penetr le secret de siecl ,-1,-1
12790,en un mot l etat doit s impos a lui meme le disciplin necessair pour etablir en franc une architectur de pouvoir et de responsabilit conform au mouvement profond de notr societ ver plu de libert d initi et de responsabilit ,-1,-1
12791,un larg accord se dessin dan l allianc pour la mise en place d un saceur adjoint qui soit europeen et dote de vrai pouvoir en temp de paix comm en temp d oper ,-1,-1
12792,en realit il faut l appreci a la lumier de l impact qu auront progressiv le mesur d ajust intern mise en oeuvr pour la resoudr avec l appui de l exterieur ,-1,-1
12793,le presid me cher compatriot je voudrai tout d abord vou dire ma joie d etr ici parmi vou dan le pari du nord si j en croi un certain nombr d auteur ,-1,-1
12794,il faudra d abord etr capabl d institu au sein de l europ de method de travail de reflexion commun et definir une volont politiqu ,1,-1
12795,a la lumier de se travaux le gouvern elaborera son projet de reform dont je souhait que le orient soient presente au conseil de ministr avant l ete prochain en vue d un examen par le parlement a l automn ,-1,-1
12796,ell pass ensuit par la cooper avec le grand pay emerg qui doit etr intensifie ,-1,-1
12797,on ne peut pa se resign a ce que plu d un million de personn se trouvent dan la situat d etr allocatair du revenu minimum d insert et plusieur centain de millier d autr d une alloc de fin de droit ou d autr minima sociaux ,-1,-1
12798,ici ce soir je veux saluer le remarqu progr accompli en si peu de temp par la lituani sur le chemin de l adhes ,-1,-1
12799,vingt cinq autr le seront demain ,-1,-1
12800,comm vou le savez la defens aerienn dont le dispositif et le procedur ont ete amenag avec mon accord est aujourd hui sollicite en priorit ,-1,-1
12801,dan cett perspect la notion de responsabilit prend tout son sen ,-1,-1
12802,c est dan cet esprit que le autorit francais se sont mobilise de le debut de leur presid ,-1,-1
12803,ell impos une responsabilit pour l avenir ,-1,-1
12804,c est aussi un moyen de maintenir avec la metropol un lien de confianc et de solidarit ,-1,-1
12805,car ce mond nouveau plu solidair c est tou ensembl que nou devon le construir si nou voulon le reussir ,-1,-1
12806,contrair a ce qui s ecrit parfoi la format l obtent de diplom constitu aujourd hui plu que jamai le moyen le plu efficac pour acced au march du travail ,-1,-1
12807,beaucoup ont dout ,-1,-1
12808,je form a votr intent de voeux tre sincer et par votr intermediair j adress a nom au seuil de cett anne exceptionnel le souhait defer et affectueux du peupl francai ,-1,-1
12809,dan le domain de l audiovisuel il y a eu un accord politiqu au conseil de ministr de la cultur sur le renouvel pour an avec un montant en fort augment du programm media ,-1,-1
12810,nou devon etr particulier attentif aux situat d echec scolair ,-1,-1
12811,la suspens du servic militair que j ai decide en accord avec le gouvern n est que l ultim demarch d un processu qui a conduit le arme ancre jusqu la dan leur mission traditionnel a se rapproch pour constitu a la demand une forc interarme immediat dispon parfait interoper avec no alli ,-1,-1
12812,et a cet egard j ai eu l occas deja de dire ce matin au premier ministr et au gouvern que je recevai et qui m exprimai leur voeux ma confianc que j ai en lui en eux pour tenir compt dan la pratiqu quotidienn de ce qui vient d etr exprim a l instant alor monsieur le vice presid bien de sourc de contentieux disparaitront et no juridict retrouveront leur mission qui consist a defendr vou l avez dit aussi la libert individuel en degag le grand princip qui doivent regir notr droit il y a la une concept a laquel l administr s adapt aisement ,1,-1
12813,voila cinquant an qu etait ainsi defini la vocat de la securit social ,-1,-1
12814,nom au nom de la republiqu francais nou vou elevon a la dignit de grand croix de la legion d honneur ,-1,-1
12815,chacun d entr nou est a la foi cotis et beneficiair ,-1,-1
12816,dan cet esprit je souhait comm je l avai fait a rabat l ete dernier saluer le nombreux marocain qui vivent aujourd hui en franc et dont j ai deja eu l occas de dire qu il etaient le hote bienvenu de la republiqu ,-1,-1
12817,a l initi de la franc l organis de nation uni a integr cett declar dan le corpu intern ,-1,-1
12818,s ajout aux credit d urgenc allou par le gouvern de moyen financi exceptionnel ont ete degag par le depart et par la region ,-1,-1
12819,c est a pari que vou aviez souhait venir le decembr date au lendemain de la signatur a madrid de l accord interregion de cooper entr le mercosur et l union europeenn ,-1,-1
12820,il sont la prefigur d une activit economiqu a taill humain tell qu ell va a l evid desormai se developp ,-1,-1
12821,no entrepreneur no paysan ont compri que de mode de product plu respectueux de l environn etaient prefer ,-1,-1
12822,j y ai de profond attach ,-1,-1
12823,voila bien un portrait ideal mai enfin il port la marqu d une nobl ambit cell qui est au coeur de vo choix lorsqu vou avez choisi d orient votr vie et de l engag au servic d une caus qui est cell de la justic san qu il soit necessair d entrer dan le definit trop complique dan le debat dont on ne sort pa ,1,-1
12824,ce sont de realit il faut essay de le changer ,1,-1
12825,et notam cett tre grand puissanc ce tre grand peupl qui est et qui sera de plu en plu l un de premier du mond sur le plan economiqu comm sur le plan politiqu et culturel et qui est le bresil dont la vocat est d etr l un de leader l un de quelqu leader de notr planet reorganise dan un system multipolair je l esper serein et permett d evit le guerr ,-1,-1
12826,mai la sant c est aussi une notion qui ne cess de s etendr au dela de soin ,-1,-1
12827,ell sont soucieus de la croissanc mondial en gener de cell de l europ en particuli ell souhait un accord ell le veulent equilibr ,1,-1
12828,le tragedi recent le montrent ,-1,-1
12829,je sui toujour heureux de prononc son nom celui du fil du roi ceper grand chef de galibi dont l autorit s etendait de l orenoqu a l amazon ,-1,-1
12830,d abord celui de l arrive programme a l horizon date de dix nouveaux membr ,-1,-1
12831,il n y a aucun contradict entr ma vision de chose la vision francais de chose et la vision suedois ,-1,-1
12832,j ai souhait etr present pour ce cinquantiem anniversair a genev deuxiem pole de l onu et capital du multilateralism ,-1,-1
12833,vou avez entier raison ,-1,-1
12834,la pollut de mer et de ocean dont le mare noir sont l une de express le plu visibl et le plu tragiqu ,-1,-1
12835,ce jour la au term de plu d un siecl d une histoir commun de bonheur et d epreuv partag la franc etait contraint de quitter le cambodg ,-1,-1
12836,je souhait que tou en soient conscient et se mobilis autour de cet objectif ,-1,-1
12837,bref midi pyrene et j arriv a la fin je l ai dit par sa diversit geographiqu economiqu humain microcosm de la franc doit demeur une region d equilibr ou l homm s adapt au milieu dan lequel il vit ,1,1
12838,ell aussi comm du rest le banqu regional doivent poursuivr la reduct de leur cout administratif ,-1,-1
12839,au japon en core en thailand se renforc aussi le desir d apprendr le francai et le succ du recent congr a tokyo de l associ international de professeur de francai augur bien de l avenir ,-1,-1
12840,chacun doit prendr la mesur de ce que l autr ne peut en aucun ca accept ,-1,-1
12841,chacun connaitra dan sa vie professionnel de employeur successif de metier successif et parfoi de statut successif ,-1,-1
12842,nou lui demandon d offrir l exempl du dialogu harmonieux de cultur ,-1,-1
12843,le moyen necessair en supplement sont en cour d evalu qu il s agiss d emploi de magistrat de fonctionnair d assist de justic ou de credit de fonctionn pour de juridict qui sont souvent c est vrai a court d argent avant que l anne ne soit fini ,-1,-1
12844,je n oubli pa non plu que nou somm en champagn et que a chalon comm a reim ou j aurai le plaisir de me rendr demain cher nom et bien sur epernay dont je salu tre amical le mair nom present parmi nou et je l en remerci le champagn tient evidem une place important ,-1,-1
12845,la libert et l egalit bien sur mai aussi la volont et la responsabilit ,-1,-1
12846,c est dan ce meme esprit qu a ete sign l accord de partenariat intervenu entr le comit intern olympiqu et le comit intern paralympiqu ,-1,-1
12847,mettr en place le infrastructur fondamental ,-1,-1
12848,de model plu soucieux de l homm et de se droit plu attentif aux question social question comm l egalit entr le femm et le homm question de la protect de enfant au respect de droit fondamentaux de ceux qui travail au respect de l acc aux soin medicaux ,-1,-1
12849,si on regard le fait pour un nombr grandiss de jeun il est beaucoup plu difficil de reussir et de construir sa vie aujourd hui que dan le gener anterieur beaucoup plu difficil ,-1,-1
12850,je sui de la gener qui a pri part a la deuxiem guerr mondial j ai ete prisonni en allemagn j ai connu la camaraderi de mouvement de resist et aussi leur difficult et j etai hant comm d autr par la necessair reconcili de peupl qui se livraient depui tant de siecl a de combat san fin san suit et san issu tandi que grandissai ailleur le empir ,1,1
12851,si ell est en risqu aujourd hui c est a caus d une gestion qui s est montre incap de maitris l evolut de notr system de soin d engag la necessair et urgent reform de no retrait de sauvegard la solidarit entr le gener ,-1,-1
12852,donc il faut augment le impot enfin je vou pass la suit de l histoir ,1,1
12853,quelqu dix an apr que l espagn ait rejoint la famil europeenn et atlantiqu la maitris dont font preuv le autorit espagnol dan l exercic de la presid qu ell assument actuel est tout a fait remarqu et doit etr salue ,-1,-1
12854,de meme reflechisson a la possibilit d amelior l efficacit de l organis de nation uni en afriqu l action patient du secretair gener m nom et de se represent au burundi en angola ou au mozambiqu a fait se preuv ,1,-1
12855,l union europeenn sou l impuls de la franc s est donne le moyen financi de cett ambit ,-1,-1
12856,je pourrai aussi citer nom et nom qui ont mene de celebr action de commando ,-1,-1
12857,faison en sort qu il evoqu a l avenir l humanism retrouv l accept de l autr ,-1,-1
12858,au total qui ne voit le consequ politiqu a l interieur de etat comm au sein de la communaut international qu aurait notr incapacit et cell du mond entier a maitris tou ce enjeux qui ne voit le menac qui font peser le crise politiqu qu il faudrait affront qu il s agiss de foyer actuel de conflit tchad sahara occident afriqu du sud d autr encor qu il s agiss de conflit qui dechir d autr region de la planet ou qu il s agiss de rapport est ouest ,1,-1
12859,ne doit on pa s inquiet de voir le fret sur rail declin ou se stabilis alor que la croissanc du transport de marchandis a ete si fort dan ce dernier anne il faut arret cett regress ,1,-1
12860,l accueil que vou meme vo compatriot et le represent du peupl polonai nou aviez reserv ,-1,-1
12861,d abord il faut amelior le condit de vie de irakien qui souffrent depui tant d anne ,-1,-1
12862,tou le art ont ete ou sont sollicit ,-1,-1
12863,ell abord avec confianc le cycl de doha et sera vigilant sur troi secteur ,-1,-1
12864,et si j ai tard a le fair c est parc que le even politiqu de l an dernier m ont amen a concentr mon action sur la definit de me tach de me relat avec le pouvoir central le pouvoir de la republiqu un certain nombr de responsabilit de caracter intern qui sont plu encor que le rest de mon domain ,1,-1
12865,c est tout cett dimens de metier d art la fidelit a une tradit le desir de transmettr et enrichir un patrimoin la volont d innov le souci de prepar l avenir et de donner leur chanc aux jeun en leur offrant de s epanouir par la creation et le gout du travail c est tout cela qu incarn le metier d art en gener et qu incarn le cinq nouveaux maitr d art francai que je vai mainten en quelqu mot saluer et felicit ,-1,-1
12866,il nou font un devoir ,-1,-1
12867,mai si l on y ajout une heureus reform cela ne veut pa dire qu il y en ait de moin heureus cell du mode de scrutin municip qu on soit parvenu dan le commun de plu de habit a une sort de consent gener qui permet d assur aux minorit une represent conven tout cela a constitu un ensembl de mesur qui fait qu aujourd hui un mair de franc peut se sentir assur de sa demarch ,1,-1
12868,la qualit de debat parlementair marqu par le respect de convict intim et le depass de frontier partisan le demontr aussi ,-1,-1
12869,je me souvien d avoir constam ete soucieux de la repons a apport ,1,1
